review_id,created_at,channel,customer_type,product_category,product,verified_purchase,rating,review_text,sentiment
REV-110506,2026-01-08 18:05:00,mobile_app,new_customer,home,air fryer,yes,3,The air fryer was product is not as described. I bought it during the sale. btw,negative
REV-102134,2026-02-07 09:16:00,marketplace,returning_customer,electronics,smartphone,yes,5,totally worth it — this smartphone was my recent purchase. i purchased this for daily use.!!!,positive
REV-108986,2025-03-04 05:18:00,social_media,returning_customer,electronics,bluetooth speaker,yes,2,about the bluetooth speaker: waste of money. i ordered after reading other reviews.in my case,negative
REV-108137,2025-06-19 14:33:00,mobile_app,returning_customer,home,office chair,yes,5,I bought the office chair and honestly it was great purchase. The packaging looked normal.for me,positive
REV-106741,2025-08-28 07:45:00,website,returning_customer,home,desk lamp,yes,5,I  bought  the  desk  lamp  and  honestly  it  was  very  good  value  for  money.  I  compared  it  with  two  other  options. 🙂,positive
REV-111549,2025-07-25 08:21:00,mobile_app,returning_customer,fashion,jeans,yes,5,excellent quality — this jeans was my recent purchase. i needed it for work. tbh,positive
REV-112142,2025-11-04 10:35:00,mobile_app,new_customer,electronics,smartphone,yes,1,I bought the smartphone and honestly it was battery drains quickly. I compared it with two other options. lol,negative
REV-100509,2026-06-01 01:05:00,website,returning_customer,beauty,shampoo,no,5,excellent quality — this shampoo was my recent purchase. I ordered after reading other reviews. 😕,positive
REV-113925,2025-06-27 17:56:00,marketplace,returning_customer,home,office chair,yes,3,I bought the office chair and honestly it was nothing special about it. This was my first order from the app. honestly,neutral
REV-103986,2025-05-17 06:53:00,mobile_app,returning_customer,home,office chair,yes,1,My experience with the office chair was refund is still pending. The packaging looked normal. imo,negative
REV-100748,2025-12-29 17:56:00,mobile_app,,home,water bottle,yes,5,The water bottle was comfortable to use. I needed it for work.for me,positive
REV-105246,2025-04-20 15:11:00,website,returning_customer,fashion,hoodie,yes,1,I bought the hoodie and honestly it was material feels cheap. I ordered it last week.!!!,negative
REV-101259,2025-11-26 14:02:00,website,returning_customer,beauty,sunscreen,no,4,mixed feelings about this purchase — this sunscreen was my recent purchase. The order arrived in three days. 🙂,neutral
REV-104718,2025-12-17 16:51:00,website,returning_customer,home,water bottle,yes,2,I bought the water bottle and honestly it was material feels cheap. I ordered after reading other reviews.,negative
REV-101888,2025-10-08 02:40:00,marketplace,returning_customer,home,office chair,yes,1,refund is still pending — this office chair was my recent purchase. The packaging looked normal.in my case,negative
REV-100711,2026-01-30 02:24:00,mobile_app,new_customer,fashion,running shoes,yes,2,About the running shoes: it works for now. I purchased this for daily use.,neutral
REV-113200,2026-06-28 01:34:00,website,premium_customer,electronics,wireless earbuds,yes,3,does the basic job — this wireless earbuds was my recent purchase. I compared it with two other options.for me,neutral
REV-113741,2025-04-27 14:24:00,mobile_app,returning_customer,fashion,running shoes,yes,3,i bought the running shoes and honestly it was works perfectly. i compared it with two other options.but yeah,positive
REV-111851,2025-08-28 17:13:00,website,returning_customer,home,desk lamp,yes,2,The desk lamp was the product is okay. I ordered it last week. 👍,neutral
REV-105833,2025-09-26 01:45:00,website,new_customer,fashion,jeans,no,4,My experience with the jeans was stopped working after a few days. I bought it during the sale. 🙂,negative
REV-109920,2025-08-30 08:06:00,website,returning_customer,home,water bottle,yes,3,The water bottle was quality feels premium. The order arrived in three days. 👍,positive
REV-113410,2025-03-22 11:07:00,mobile_app,new_customer,electronics,wireless earbuds,yes,4,About the wireless earbuds: battery life is impressive. The order arrived in three days. honestly,positive
REV-107614,2025-03-19 16:54:00,mobile_app,returning_customer,home,water bottle,yes,4,I bought the water bottle and honestly it was comfortable to use. The packaging looked normal.,positive
REV-104808,2026-03-20 08:22:00,website,returning_customer,home,office chair,yes,3,My experience with the office chair was not bad but not great. The packaging looked normal. honestly,neutral
REV-103329,2026-04-28 18:26:00,marketplace,new_customer,beauty,shampoo,yes,2,I bought the shampoo and honestly it was material feels cheap. The order arrived in three days.in my case,negative
REV-103293,2026-02-15 20:49:00,website,returning_customer,beauty,face wash,yes,5,I bought the face wash and honestly it was works perfectly. I compared it with two other options.for me,positive
REV-108518,2025-12-21 06:44:00,mobile_app,premium_customer,electronics,bluetooth speaker,yes,4,About the bluetooth speaker: really happy with this. I compared it with two other options.!!!,positive
REV-111838,2025-08-14 02:32:00,website,returning_customer,electronics,smartphone,no,4,i bought the smartphone and honestly it was delivery was normal. the packaging looked normal. 🙂,neutral
REV-106131,2025-04-25 16:46:00,mobile_app,returning_customer,electronics,wireless earbuds,yes,3,I bought the wireless earbuds and honestly it was mixed feelings about this purchase. I ordered after reading other reviews.,neutral
REV-113104,2026-01-23 05:52:00,marketplace,returning_customer,fashion,jeans,no,1,The jeans was package arrived damaged. The order arrived in three days. still,negative
REV-111215,2026-01-11 11:49:00,mobile_app,returning_customer,home,water bottle,no,2,About the water bottle: smooth experience. I compared it with two other options.,positive
REV-104865,2025-08-26 10:12:00,website,returning_customer,home,coffee maker,yes,3,I bought the coffee maker and honestly it was fast delivery and good packaging. This was my first order from the app.,positive
REV-105551,2026-06-23 09:48:00,marketplace,new_customer,electronics,wireless earbuds,no,2,quality is acceptable — this wireless earbuds was my recent purchase. The order arrived in three days.for me,neutral
REV-109286,2025-06-18 03:26:00,social_media,new_customer,fashion,hoodie,yes,5,About the hoodie: comfortable to use. This was a gift for my brother. imo,positive
REV-114221,2025-02-10 08:17:00,website,new_customer,home,office chair,yes,2,About the office chair: delivery was extremely late. The order arrived in three days. imo,negative
REV-100104,2026-01-31 17:12:00,mobile_app,new_customer,beauty,shampoo,yes,3,really happy with this — this shampoo was my recent purchase. I bought it during the sale. 👍,positive
REV-101794,2025-08-07 15:01:00,mobile_app,new_customer,electronics,wireless earbuds,yes,2,About  the  wireless  earbuds:  received  the  wrong  product.  I  ordered  it  last  week.,negative
REV-110499,2025-05-06 10:19:00,website,returning_customer,electronics,wireless earbuds,yes,4,i bought the wireless earbuds and honestly it was quality feels premium. i needed it for work. tbh,positive
REV-114310,2026-03-20 03:34:00,mobile_app,premium_customer,home,water bottle,no,2,My experience with the water bottle was would not recommend this. I needed it for work. 😕,negative
REV-102386,2025-12-29 01:06:00,mobile_app,new_customer,fashion,hoodie,yes,2,The hoodie was excellent quality. I needed it for work. still,positive
REV-106472,2026-04-27 23:24:00,website,premium_customer,,coffee maker,no,3,The coffee maker was costumer support was helpful. This was a gift for my brother. 👍,positive
REV-104847,2026-03-08 10:27:00,mobile_app,premium_customer,home,water bottle,yes,4,it is as expected — this water bottle was my recent purchase. I purchased this for daily use.for me,neutral
REV-112635,2025-05-10 10:59:00,website,new_customer,beauty,sunscreen,yes,4,About the sunscreen: better than expected. I bought it during the sale.but yeah,positive
REV-105837,2025-04-13 22:39:00,mobile_app,premium_customer,fashion,running shoes,no,4,The running shoes was delivery was normal. I ordered it last week. 👍,neutral
REV-108278,2025-12-27 14:34:00,mobile_app,returning_customer,electronics,laptop,yes,2,About the laptop: terrible experience. The order arrived in three days. 👎,negative
REV-101658,2026-03-11 18:47:00,social_media,returning_customer,fashion,running shoes,yes,3,About the running shoes: would definitely recommend. I ordered it last week. 😕,positive
REV-100212,2025-09-16 16:11:00,website,new_customer,electronics,power bank,yes,5,I  bought  the  power  bank  and  honestly  it  was  works  perfectly.  I  needed  it  for  work. honestly,positive
REV-108272,2026-06-19 11:58:00,website,returning_customer,home,air fryer,yes,5,about the air fryer: quality feels premium. this was my first order from the app. still,positive
REV-105886,2025-07-30 19:01:00,marketplace,new_customer,fashion,jeans,yes,3,my experience with the jeans was delivery was extremely late. the packaging looked normal.,negative
REV-104419,2025-02-01 05:29:00,mobile_app,premium_customer,beauty,face wash,yes,5,About the face wash: looks great. This was a gift for my brother.,positive
REV-114190,2026-06-01 23:24:00,website,returning_customer,home,air fryer,yes,1,I bought the air fryer and honestly it was poor quality. I needed it for work.in my case,negative
REV-105193,2025-03-10 11:15:00,marketplace,,electronics,wireless earbuds,yes,5,my experience with the wireless earbuds was works perfectly. the order arrived in three days.in my case,positive
REV-105735,2026-05-07 06:48:00,mobile_app,returning_customer,electronics,laptop,yes,2,my experience with the laptop was easy to use. i needed it for work. 👍,positive
REV-101359,2025-03-21 08:47:00,website,returning_customer,home,air fryer,yes,1,About the air fryer: terrible experience. The order arrived in three days.but yeah,negative
REV-100334,2026-05-10 12:34:00,mobile_app,premium_customer,home,office chair,yes,1,My experience with the office chair was refund is still pending. I bought it during the sale.for me,negative
REV-111146,2025-01-12 11:49:00,mobile_app,returning_customer,beauty,shampoo,yes,5,my experience with the shampoo was very good value for money. the order arrived in three days.,positive
REV-103110,2025-05-23 07:59:00,mobile_app,new_customer,electronics,smartphone,yes,4,My experience with the smartphone was really happy with this. I have used it for about a month.,positive
REV-105709,2025-08-01 10:00:00,mobile_app,premium_customer,beauty,shampoo,yes,3,i bought the shampoo and honestly it was poor quality. i purchased this for daily use. 👍,negative
REV-100792,2025-11-20 19:54:00,mobile_app,new_customer,electronics,smartphone,yes,1,The smartphone was poor quality. I ordered it last week. 👍,negative
REV-100233,2026-01-31 08:45:00,social_media,returning_customer,home,water bottle,yes,5,about the water bottle: looks great. i ordered after reading other reviews. pls,positive
REV-110662,2025-07-26 19:48:00,mobile_app,returning_customer,home,office chair,yes,5,About the office chair: would definitely recommend. I ordered after reading other reviews. still,positive
REV-113713,2026-06-15 04:53:00,social_media,new_customer,fashion,jeans,yes,2,About the jeans: refnd is still pending. I needed it for work.in my case,negative
REV-101064,2025-11-02 13:51:00,mobile_app,new_customer,home,office chair,no,5,I bought the office chair and honestly it was five stars from me. I have used it for about a month. imo,positive
REV-100209,2025-11-26 18:07:00,mobile_app,new_customer,,running shoes,yes,2,The running shoes was bad experience. I bought it during the sale.but yeah,negative
REV-113392,2026-06-28 19:44:00,mobile_app,returning_customer,home,desk lamp,no,4,About the desk lamp: arrived safely. I have used it for about a month. honestly,positive
REV-110847,2026-06-23 19:36:00,mobile_app,premium_customer,home,office chair,yes,3,About the office chair: the product is okay. I bought it during the sale. pls,neutral
REV-110872,2025-05-30 02:57:00,marketplace,returning_customer,,sunscreen,yes,3,My experience with the sunscreen was looks great. I needed it for work. 😕,positive
REV-111933,2025-12-15 06:16:00,website,returning_customer,fashion,jeans,yes,2,not bad but not great — this jeans was my recent purchase. I compared it with two other options. tbh,neutral
REV-104498,2025-08-04 23:54:00,mobile_app,returning_customer,beauty,shampoo,yes,4,my experience with the shampoo was item was missing. i have used it for about a month. 🙂,negative
REV-106032,2026-06-29 20:13:00,website,returning_customer,electronics,laptop,yes,3,material feels cheap — this laptop was my recent purchase. I ordered after reading other reviews.,negative
REV-102413,2025-03-14 16:58:00,mobile_app,new_customer,electronics,power bank,no,1,I bought the power bank and honestly it was material feels cheap. I ordered it last week.,negative
REV-109630,2025-11-06 04:55:00,website,returning_customer,fashion,hoodie,yes,2,about  the  hoodie:  terrible  experience.  the  order  arrived  in  three  days. 👍,negative
REV-110356,2025-12-02 19:47:00,mobile_app,returning_customer,home,air fryer,yes,4,The air fryer was fast delivery and good packaging. This was a gift for my brother. 🙂,positive
REV-111600,2026-01-04 13:04:00,mobile_app,returning_customer,home,coffee maker,no,2,my experience with the coffee maker was support did not solve my issue. the packaging looked normal.,negative
REV-107188,2025-02-22 23:21:00,social_media,new_customer,home,air fryer,yes,4,About  the  air  fryer:  five  stars  from  me.  The  packaging  looked  normal. 🙂,positive
REV-100871,2026-04-16 11:41:00,mobile_app,premium_customer,fashion,jeans,yes,3,The jeans was nothing special about it. I bought it during the sale.,neutral
REV-101263,2025-03-21 02:04:00,mobile_app,premium_customer,electronics,wireless earbuds,yes,4,My experience with the wireless earbuds was totally worth it. The packaging looked normal.,positive
REV-101618,2025-11-07 20:54:00,mobile_app,returning_customer,fashion,running shoes,no,5,I bought the running shoes and honestly it was smooth experience. I ordered after reading other reviews. 👍,positive
REV-104345,2025-04-26 00:24:00,mobile_app,returning_customer,electronics,wireless earbuds,yes,5,my  experience  with  the  wireless  earbuds  was  arrived  safely.  i  needed  it  for  work. pls,positive
REV-113424,2025-10-23 12:34:00,website,new_customer,electronics,smartphone,yes,4,About the smartphone: quality feels premium. The packaging looked normal.,positive
REV-102414,2025-08-23 05:20:00,marketplace,returning_customer,fashion,jeans,yes,5,comfortable to use — this jeans was my recent purchase. I compared it with two other options. lol,positive
REV-111799,2025-11-07 06:41:00,mobile_app,new_customer,electronics,smartphone,no,5,The smartphone was great purchase. I bought it during the sale. pls,positive
REV-113547,2025-12-21 10:26:00,website,returning_customer,home,office chair,yes,3,refund is still pending — this office chair was my recent purchase. I needed it for work. btw,negative
REV-107747,2025-04-07 17:27:00,website,returning_customer,fashion,hoodie,no,5,About the hoodie: quality feels premium. I purchased this for daily use. 👎,positive
REV-101220,2026-05-22 06:52:00,mobile_app,returning_customer,beauty,sunscreen,yes,5,the  sunscreen  was  terrible  experience.  i  have  used  it  for  about  a  month.,negative
REV-114348,2026-06-12 16:15:00,marketplace,new_customer,home,water bottle,yes,3,My experience with the water bottle was it is as expected. This was my first order from the app.but yeah,neutral
REV-101765,2026-02-25 01:12:00,website,premium_customer,electronics,wireless earbuds,yes,3,About the wireless earbuds: arrived safely. I ordered after reading other reviews. tbh,positive
REV-111167,2025-12-16 15:53:00,mobile_app,returning_customer,beauty,face wash,no,5,My experience with the face wash was looks great. I ordered it last week. btw,positive
REV-108526,2026-05-20 09:12:00,website,new_customer,electronics,bluetooth speaker,yes,3,The  bluetooth  speaker  was  quality  is  acceptable.  I  bought  it  during  the  sale. 🙂,neutral
REV-114519,2025-11-22 04:12:00,mobile_app,returning_customer,electronics,power bank,no,1,I bought the power bank and honestly it was product is not as described. I have used it for about a month. lol,negative
REV-102001,2025-12-09 11:02:00,mobile_app,premium_customer,electronics,laptop,yes,4,My experience with the laptop was arrived safely. I have used it for about a month. btw,positive
REV-105609,2025-05-02 12:20:00,website,returning_customer,home,office chair,yes,3,The office chair was quality is acceptable. I needed it for work.,neutral
REV-110528,2026-01-27 18:15:00,mobile_app,returning_customer,beauty,shampoo,no,4,The shampoo was really happy with this. I have used it for about a month.!!!,positive
REV-104581,2026-06-06 14:03:00,website,premium_customer,fashion,running shoes,yes,3,About the running shoes: really happy with this. The packaging looked normal.in my case,positive
REV-106692,2026-02-13 09:36:00,mobile_app,returning_customer,home,desk lamp,yes,3,I bought the desk lamp and honestly it was arrived safely. The packaging looked normal.,positive
REV-101485,2025-06-15 09:36:00,mobile_app,returning_customer,home,desk lamp,yes,5,The desk lamp was customer support was helpful. This was a gift for my brother. pls,positive
REV-103582,2026-02-17 07:01:00,marketplace,returning_customer,fashion,jeans,yes,5,About the jeans: customer support was helpful. I needed it for work. 👎,positive
REV-102523,2026-06-08 07:28:00,website,returning_customer,home,office chair,yes,2,I bought the office chair and honestly it was stopped working after a few days. The packaging looked normal.,negative
REV-113201,2025-05-21 18:24:00,mobile_app,returning_customer,fashion,jeans,yes,3,The jeans was five stars from me. This was my first order from the app.but yeah,positive
REV-107317,2026-06-18 09:58:00,website,new_customer,fashion,hoodie,yes,3,The hoodie was mixed feelings about this purchase. I have used it for about a month.,neutral
REV-103078,2026-03-02 03:35:00,social_media,returning_customer,home,office chair,yes,1,the product is okay — this office chair was my recent purchase. I needed it for work. tbh,neutral
REV-104833,2025-07-24 19:10:00,website,new_customer,home,office chair,yes,4,My experience with the office chair was very good value for money. I compared it with two other options. still,positive
REV-106679,2026-06-20 03:56:00,social_media,new_customer,electronics,smartphone,no,2,better than expected — this smartphone was my recent purchase. The packaging looked normal.,positive
REV-101305,2025-09-09 01:51:00,social_media,returning_customer,fashion,running shoes,yes,3,quality feels premium — this running shoes was my recent purchase. the order arrived in three days. imo,positive
REV-104782,2026-02-19 07:10:00,mobile_app,returning_customer,fashion,hoodie,yes,5,smooth  experience  —  this  hoodie  was  my  recent  purchase.  I  ordered  after  reading  other  reviews. 👍,positive
REV-113846,2025-04-26 08:29:00,website,returning_customer,fashion,hoodie,no,5,battery life is impressive — this hoodie was my recent purchase. This was a gift for my brother.,positive
REV-104381,2026-05-21 08:51:00,social_media,new_customer,electronics,smartphone,yes,2,The smartphone was really happy with this. The order arrived in three days. lol,positive
REV-111465,2025-02-22 07:05:00,mobile_app,returning_customer,home,desk lamp,yes,5,My  experience  with  the  desk  lamp  was  five  stars  from  me.  This  was  my  first  order  from  the  app. 👎,positive
REV-106270,2025-10-09 00:39:00,marketplace,returning_customer,electronics,smartphone,yes,3,the product is okay — this smartphone was my recent purchase. I have used it for about a month. still,neutral
REV-108261,2025-06-24 09:10:00,marketplace,premium_customer,home,water bottle,yes,4,The water bottle was arrived safely. The order arrived in three days. 😕,positive
REV-109597,2025-11-13 21:19:00,social_media,returning_customer,electronics,smartphone,yes,4,excellent quality — this smartphone was my recent purchase. I bought it during the sale.,positive
REV-102165,2026-01-27 11:55:00,website,returning_customer,fashion,jeans,yes,4,exactly  as  described  —  this  jeans  was  my  recent  purchase.  The  order  arrived  in  three  days.for me,positive
REV-100617,2026-05-23 04:39:00,website,new_customer,electronics,power bank,yes,3,About the power bank: very good value for money. I compared it with two other options.for me,positive
REV-114590,2025-11-25 21:24:00,website,returning_customer,fashion,jeans,yes,4,arrived safely — this jeans was my recent purchase. I ordered it last week. imo,positive
REV-113648,2025-10-04 00:38:00,marketplace,returning_customer,home,coffee maker,no,3,The coffee maker was it is as expected. This was my first order from the app.in my case,neutral
REV-111291,2025-09-27 22:34:00,website,returning_customer,fashion,hoodie,yes,5,my experience with the hoodie was arrived safely. i purchased this for daily use. tbh,positive
REV-109464,2025-05-09 15:01:00,mobile_app,new_customer,home,office chair,yes,1,the office chair was battery drains quickly. i needed it for work. lol,negative
REV-114802,2025-03-03 10:15:00,mobile_app,premium_customer,home,water bottle,yes,3,my experience with the water bottle was would not recommend this. the order arrived in three days.for me,negative
REV-113129,2026-06-28 10:16:00,marketplace,premium_customer,fashion,running shoes,yes,4,my experience with the running shoes was not bad but not great. i purchased this for daily use. 👎,neutral
REV-114271,2025-03-10 20:40:00,mobile_app,new_customer,home,air fryer,yes,1,The air fryer was size is completely wrong. This was my first order from the app.,negative
REV-102163,2025-11-24 16:02:00,website,new_customer,electronics,smartphone,yes,1,the smartphone was product is not as described. i compared it with two other options. 🙂,negative
REV-104770,2025-02-08 00:43:00,mobile_app,returning_customer,beauty,face wash,yes,5,my experience with the face wash was very good value for money. i bought it during the sale. still,positive
REV-114994,2026-04-05 06:12:00,mobile_app,premium_customer,beauty,sunscreen,yes,3,I  bought  the  sunscreen  and  honestly  it  was  product  is  not  as  described.  The  order  arrived  in  three  days. 👎,negative
REV-114743,2025-07-02 19:10:00,website,returning_customer,home,water bottle,yes,2,about the water bottle: would definitely recommend. this was my first order from the app.but yeah,positive
REV-102004,2025-10-26 21:36:00,website,,beauty,sunscreen,yes,3,about the sunscreen: it is as expected. i purchased this for daily use.!!!,neutral
REV-114380,2026-02-25 11:14:00,mobile_app,returning_customer,beauty,face wash,yes,5,I bought the face wash and honestly it was comfortable to use. I needed it for work. btw,positive
REV-103047,2025-07-15 11:06:00,website,new_customer,beauty,shampoo,yes,4,five  stars  from  me  —  this  shampoo  was  my  recent  purchase.  This  was  a  gift  for  my  brother. 😕,positive
REV-110955,2025-02-24 14:37:00,mobile_app,,beauty,shampoo,no,2,I bought the shampoo and honestly it was quality feels premium. I ordered it last week.!!!,positive
REV-113336,2025-12-02 02:52:00,marketplace,returning_customer,fashion,backpack,no,1,The  backpack  was  support  did  not  solve  my  issue.  This  was  my  first  order  from  the  app.,negative
REV-114164,2026-06-27 15:44:00,marketplace,premium_customer,home,coffee maker,yes,3,About the coffee maker: better than expected. I purchased this for daily use. 👍,positive
REV-109459,2025-03-17 03:27:00,mobile_app,returning_customer,home,air fryer,yes,3,The air fryer was the product is okay. The order arrived in three days.in my case,neutral
REV-106383,2026-06-06 18:56:00,mobile_app,returning_customer,fashion,jeans,yes,4,My experience with the jeans was totally worth it. The order arrived in three days.but yeah,positive
REV-113366,2025-06-13 04:33:00,marketplace,returning_customer,electronics,bluetooth speaker,yes,5,I  bought  the  bluetooth  speaker  and  honestly  it  was  really  happy  with  this.  I  ordered  after  reading  other  reviews.but yeah,positive
REV-114613,2026-03-23 08:18:00,marketplace,premium_customer,beauty,face wash,yes,5,My  experience  with  the  face  wash  was  excellent  quality.  I  bought  it  during  the  sale.!!!,positive
REV-103095,2026-03-22 23:00:00,mobile_app,new_customer,home,coffee maker,yes,1,I bought the coffee maker and honestly it was material feels cheap. I bought it during the sale.but yeah,negative
REV-107417,2025-07-04 07:20:00,marketplace,returning_customer,electronics,wireless earbuds,yes,4,My experience with the wireless earbuds was totally worth it. This was my first order from the app.but yeah,positive
REV-103285,2025-05-02 05:31:00,website,new_customer,fashion,backpack,yes,5,would definitely recommend — this backpack was my recent purchase. I bought it during the sale.,positive
REV-108239,2026-06-08 02:09:00,marketplace,returning_customer,fashion,backpack,yes,3,The backpack was the product is okay. I purchased this for daily use. 👎,neutral
REV-113092,2025-09-16 09:40:00,marketplace,new_customer,electronics,power bank,no,4,The power bank was customer support was helpful. I have used it for about a month. btw,positive
REV-107364,2025-07-19 16:15:00,mobile_app,new_customer,electronics,power bank,no,3,I bought the power bank and honestly it was material feels cheap. I ordered it last week. honestly,negative
REV-101313,2025-10-28 08:16:00,mobile_app,,home,water bottle,yes,5,I bought the water bottle and honestly it was totally worth it. This was a gift for my brother.,positive
REV-107042,2025-05-25 16:00:00,marketplace,returning_customer,electronics,laptop,yes,3,The laptop was does the basic job. This was a gift for my brother.,neutral
REV-108222,2025-06-08 04:13:00,mobile_app,returning_customer,home,water bottle,yes,4,My experience with the water bottle was comfortable to use. The order arrived in three days. tbh,positive
REV-108412,2026-01-24 11:08:00,mobile_app,returning_customer,electronics,laptop,yes,4,I bought the laptop and honestly it was great purchase. I have used it for about a month.,positive
REV-102903,2025-05-04 20:41:00,mobile_app,returning_customer,electronics,laptop,yes,3,average experience — this laptop was my recent purchase. I purchased this for daily use. still,neutral
REV-108012,2026-06-13 21:38:00,website,new_customer,beauty,shampoo,yes,4,I bought the shampoo and honestly it was fast delivery and good packaging. I compared it with two other options. imo,positive
REV-103333,2025-07-29 01:00:00,mobile_app,returning_customer,fashion,jeans,no,5,really happy with this — this jeans was my recent purchase. This was my first order from the app. imo,positive
REV-111315,2025-11-12 06:14:00,website,new_customer,home,air fryer,yes,3,The air fryer was would not recommend this. The order arrived in three days. imo,negative
REV-103053,2025-10-30 09:15:00,mobile_app,returning_customer,beauty,face wash,yes,2,The face wash was item was missing. I have used it for about a month. honestly,negative
REV-113225,2026-02-26 08:55:00,social_media,new_customer,beauty,shampoo,no,5,The shampoo was totally worth it. I bought it during the sale.,positive
REV-105072,2025-05-09 17:38:00,website,returning_customer,home,office chair,no,4,easy  to  use  —  this  office  chair  was  my  recent  purchase.  I  compared  it  with  two  other  options. 👎,positive
REV-109244,2025-03-26 09:51:00,mobile_app,new_customer,home,water bottle,yes,3,My experience with the water bottle was not bad but not great. I compared it with two other options. pls,neutral
REV-109849,2025-09-05 18:25:00,website,new_customer,home,air fryer,yes,1,I bought the air fryer and honestly it was item was missing. I ordered after reading other reviews. tbh,negative
REV-109402,2026-03-26 05:12:00,mobile_app,new_customer,home,office chair,no,5,I bought the office chair and honestly it was arrived safely. I purchased this for daily use.,positive
REV-102269,2025-04-25 06:44:00,website,returning_customer,home,air fryer,yes,5,My experience with the air fryer was totally worth it. I have used it for about a month.for me,positive
REV-108074,2025-09-04 16:46:00,social_media,new_customer,fashion,jeans,yes,3,the jeans was customer support was helpful. i ordered it last week. lol,positive
REV-105970,2025-07-06 01:03:00,website,returning_customer,fashion,running shoes,no,1,The running shoes was refund is still pending. The packaging looked normal.but yeah,negative
REV-107203,2026-01-18 21:16:00,mobile_app,,home,water bottle,yes,2,i  bought  the  water  bottle  and  honestly  it  was  poor  quality.  the  order  arrived  in  three  days.,negative
REV-109999,2025-04-22 14:57:00,mobile_app,premium_customer,home,water bottle,yes,4,About the water bottle: very good value for money. I bought it during the sale. 👎,positive
REV-114241,2026-03-20 18:40:00,mobile_app,returning_customer,home,desk lamp,no,5,The desk lamp was smooth experience. The packaging looked normal.but yeah,positive
REV-114984,2025-09-28 08:46:00,social_media,returning_customer,beauty,sunscreen,yes,4,My experience with the sunscreen was easy to use. I needed it for work. imo,positive
REV-106407,2025-05-13 11:03:00,website,returning_customer,home,air fryer,no,1,I bought the air fryer and honestly it was bad experience. The packaging looked normal.in my case,negative
REV-112515,2025-01-30 09:42:00,mobile_app,returning_customer,beauty,face wash,yes,5,About the face wash: excellent quality. I needed it for work. 👍,positive
REV-107767,2026-05-09 05:42:00,website,returning_customer,home,coffee maker,yes,5,The coffee maker was battery life is impressive. This was a gift for my brother. 👍,positive
REV-108008,2025-10-07 22:13:00,mobile_app,returning_customer,electronics,laptop,yes,3,The laptop was fast delivery and good packaging. I have used it for about a month. 😕,positive
REV-104707,2026-03-27 17:11:00,mobile_app,returning_customer,home,desk lamp,yes,1,I bought the desk lamp and honestly it was poor quality. The packaging looked normal. btw,negative
REV-113415,2025-03-30 04:23:00,mobile_app,returning_customer,electronics,bluetooth speaker,yes,3,The bluetooth speaker was quality is acceptable. The order arrived in three days. 👎,neutral
REV-102114,2025-11-13 23:28:00,website,returning_customer,beauty,face wash,yes,5,I  bought  the  face  wash  and  honestly  it  was  fast  delivery  and  good  packaging.  I  compared  it  with  two  other  options. still,positive
REV-107316,2025-01-21 13:09:00,mobile_app,returning_customer,fashion,backpack,yes,2,I bought the backpack and honestly it was it is as expected. The packaging looked normal. 👎,neutral
REV-101541,2025-02-24 16:23:00,website,returning_customer,electronics,power bank,yes,4,About the power bank: customer support was helpful. I bought it during the sale.,positive
REV-106187,2025-01-16 22:58:00,mobile_app,premium_customer,home,air fryer,yes,1,support did not solve my issue — this air fryer was my recent purchase. I bought it during the sale. pls,negative
REV-102602,2025-01-10 17:29:00,mobile_app,returning_customer,fashion,backpack,yes,4,My experience with the backpack was comfortable to use. This was a gift for my brother.,positive
REV-113910,2025-03-12 13:20:00,website,returning_customer,electronics,laptop,no,2,The laptop was it is as expected. I ordered it last week. imo,neutral
REV-104607,2025-02-21 10:32:00,mobile_app,premium_customer,beauty,sunscreen,yes,2,My experience with the sunscreen was size is completely wrong. I ordered it last week. 👎,negative
REV-111656,2025-10-15 09:22:00,marketplace,returning_customer,home,desk lamp,yes,2,excellent quality — this desk lamp was my recent purchase. I ordered it last week. tbh,positive
REV-109572,2025-08-22 09:11:00,mobile_app,new_customer,fashion,hoodie,no,5,My experience with the hoodie was comfortable to use. I needed it for work. btw,positive
REV-110840,2026-01-03 07:11:00,mobile_app,premium_customer,home,water bottle,yes,5,My experience with the water bottle was great purchase. This was a gift for my brother.for me,positive
REV-104756,2025-03-09 08:42:00,website,new_customer,home,coffee maker,yes,3,The coffee maker was received the wrong product. I purchased this for daily use.!!!,negative
REV-107407,2025-10-29 14:33:00,website,returning_customer,home,desk lamp,yes,5,I bought the desk lamp and honestly it was looks great. I purchased this for daily use.,positive
REV-105538,2025-07-17 17:54:00,marketplace,returning_customer,fashion,backpack,yes,3,My experience with the backpack was quality feels premium. I ordered it last week. btw,positive
REV-114646,2025-03-03 12:13:00,mobile_app,premium_customer,fashion,jeans,no,2,very disappointed — this jeans was my recent purchase. i have used it for about a month. btw,negative
REV-100520,2025-04-07 20:14:00,mobile_app,returning_customer,electronics,laptop,no,1,material feels cheap — this laptop was my recent purchase. i purchased this for daily use.for me,negative
REV-110496,2025-05-15 13:35:00,mobile_app,returning_customer,home,office chair,no,4,I  bought  the  office  chair  and  honestly  it  was  quality  is  acceptable.  This  was  my  first  order  from  the  app. still,neutral
REV-109809,2025-03-24 18:25:00,mobile_app,returning_customer,electronics,power bank,yes,4,I bought the power bank and honestly it was battery life is impressive. I purchased this for daily use. pls,positive
